chnm	casn	gene_name	assay_name	assay_format_type	assay_source_name	organism	logc	resp	idx
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	1.698970004	48.23827832	51260
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	0.301029996	8.157451879	51261
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	0.698970004	33.83053471	51262
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-0.698970004	5.811519611	51263
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-0.22184875	3.6120085	51264
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-1.698970004	-2.095959906	51265
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-1.22184875	2.095959906	51266
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-1.045757491	-1.716455426	51819
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-2	-2.257251234	51820
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-1.522878745	1.311620255	51821
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-3	-2.20793218	51822
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-2.522878745	-5.292182073	51823
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-4	0.554886966	51824
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-3.397940009	-1.763299007	51825
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	1.698970004	41.35494835	51826
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-4.397940009	-0.554886966	51827
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	0.698970004	12.48973669	51828
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	1.301029996	49.71208166	51829
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-0.22184875	-9.435974653	51830
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	0.301029996	2.393091051	51831
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-1.22184875	11.26414019	51832
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-0.698970004	-18.90386446	51833
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-1.698970004	-6.736552672	51834
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-1.045757491	-1.716455426	51835
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-2	-2.257251234	51836
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-1.522878745	1.311620255	51837
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-3	-2.20793218	51838
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-2.522878745	-5.292182073	51839
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-4	0.554886966	51840
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-3.397940009	-1.763299007	51841
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	1.698970004	41.35494835	51842
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-4.397940009	-0.554886966	51843
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	0.698970004	12.48973669	51844
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	1.301029996	49.71208166	51845
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-0.22184875	-9.435974653	51846
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	0.301029996	2.393091051	51847
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-1.22184875	11.26414019	51848
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-0.698970004	-18.90386446	51849
17-Methyltestosterone	58-18-4	estrogen receptor 1	NVS_NR_hER	biochemical	NVS	human	-1.698970004	-6.736552672	51850
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	-1.570100363	14431
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	1.08983437	14432
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	-0.240132997	14433
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	0.080044332	14434
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	2.924696755	14435
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	-3.331075673	14436
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	-2.382858198	14437
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	-0.424850687	14438
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	0.338649098	14439
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	-2.789237116	14440
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	-0.350963611	14441
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	1.151406933	14442
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	0.166245921	14443
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	-1.914906718	14444
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	-4.131518995	14445
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	3.220245059	14446
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	5.042792931	14447
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	0.979003756	14448
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	-1.570100363	14449
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	1.08983437	14450
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	-0.240132997	14451
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	0.080044332	14452
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	2.924696755	14453
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	-3.331075673	14454
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	-2.382858198	14455
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	-0.424850687	14456
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	0.338649098	14457
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	-2.789237116	14458
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	-0.350963611	14459
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	1.151406933	14460
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	0.166245921	14461
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	-1.914906718	14462
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	-4.131518995	14463
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	3.220245059	14464
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	5.042792931	14465
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	0.979003756	14466
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	1.79796546	14845
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	-0.433719738	14846
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	7.870041795	14847
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	1.490418737	14848
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	0.007885813	14849
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	-0.993612491	14850
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	-1.040927372	14851
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	-2.555003549	14852
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	-0.57566438	14853
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	-0.764923902	14854
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	-2.862550272	14855
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	-1.514076177	14856
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	-1.868937781	14857
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	-0.02365744	14858
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	4.368740636	14859
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	0.386404858	14860
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	-0.828010409	14861
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	1.427332229	14862
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	1.79796546	14863
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	-0.433719738	14864
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	7.870041795	14865
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	1.490418737	14866
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	0.007885813	14867
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	-0.993612491	14868
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	-1.040927372	14869
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	-2.555003549	14870
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	-0.57566438	14871
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	-0.764923902	14872
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	-2.862550272	14873
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	-1.514076177	14874
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	-1.868937781	14875
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	-0.02365744	14876
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	4.368740636	14877
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	0.386404858	14878
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	-0.828010409	14879
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	1.427332229	14880
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	1.693706543	15121
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	0.807375901	15122
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	0.63927871	15123
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	1.994243945	15124
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	0.771718921	15125
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	-1.118101011	15126
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	1.754832794	15127
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	-0.124799429	15128
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	0.567964751	15129
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	-0.680029544	15130
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	-0.410055268	15131
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	-1.505233935	15132
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	1.994243945	15133
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	1.255635076	15134
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	1.602017166	15135
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	1.622392583	15136
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	-0.81756361	15137
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	-1.1639457	15138
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	1.693706543	15139
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	0.807375901	15140
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	0.63927871	15141
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	1.994243945	15142
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	0.771718921	15143
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	-1.118101011	15144
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	1.754832794	15145
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	-0.124799429	15146
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	0.567964751	15147
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	-0.680029544	15148
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	-0.410055268	15149
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	-1.505233935	15150
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1	1.994243945	15151
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	1.255635076	15152
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0	1.602017166	15153
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2	1.622392583	15154
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-1.522878745	-0.81756361	15155
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-2.522878745	-1.1639457	15156
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.045757491	-1.445810565	15454
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0.477121255	1.878415301	15455
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0.954242509	8.156876138	15456
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	1.477121255	9.255464481	15457
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	6.261384335	15458
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	1.954242509	15.34608379	15459
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0.477121255	-1.371812386	15460
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.045757491	0.609061931	15461
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	-0.113843352	15462
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	1.954242509	12.53415301	15463
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	1.477121255	9.818989071	15464
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0.954242509	2.521630237	15465
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0.954242509	3.739754098	15466
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0.477121255	0.580601093	15467
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.045757491	-0.620446266	15468
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	-0.836748634	15469
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	1.477121255	10.24590164	15470
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	1.954242509	13.54735883	15471
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.045757491	-1.445810565	15472
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0.477121255	1.878415301	15473
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0.954242509	8.156876138	15474
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	1.477121255	9.255464481	15475
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	6.261384335	15476
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	1.954242509	15.34608379	15477
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	0.477121255	-1.371812386	15478
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.045757491	0.609061931	15479
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	-0.522878745	-0.113843352	15480
17-Methyltestosterone	58-18-4	estrogen receptor 1	OT_ER_ERaERa_0480	cell-based	OT	human	1.954242509	12.53415301	15481
